reward/env_2,reward/env_9,reward/env_15,reward/env_0,reward/env_4,reward/env_3,reward/env_10,reward/env_8,reward/env_7,reward/env_5,reward/env_12,reward/env_14,reward/env_13,reward/env_11,reward/env_6,reward/env_1,train/n_updates,train/policy_gradient_loss,train/clip_range,train/loss,train/learning_rate,train/value_loss,train/clip_fraction,train/std,train/explained_variance,train/approx_kl,train/entropy_loss,time/total_timesteps,eval/success_rate,eval/mean_reward,eval/mean_ep_length
,,,,,148.8442661263406,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,192.5191053553188,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,415.14672063184463,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,119.4412882807175,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1103.520556262047,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,830.0135092060409,,,,,,,,,,,,,,,,,,,,
,1070.2878370472372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,826.9241411653123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,592.3425421875318,,,,,,,,,,,,,,,
,,,,,,,,170.8215591735531,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,157.17624192146383,,,,,,,,,,,,,,,,,
,,,,,,,122.66254249259036,,,,,,,,,,,,,,,,,,,,,,,
,,,832.5769858936941,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,147.53845815429352,,,,,,,,,,,,,,,,
1093.6253931578874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,146.0904351832511,,,,,,,,,,,,,,,,,,,,,
,,,,824.135419633714,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,166.57448308737185,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,401.1309638881679,,,,,,,,,,,,,,,,,,
,,,,,,634.1866702684578,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1247.5120368050093,,,,,,,,,,,,,,,,,,,,
,,,,,,,,149.29874845223094,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1065.1994391804471,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,172.15658724969904,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,133.81035045855063,,,,,,,,,,,,,,,,
,,,,,,,169.80033207564338,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,146.6211690760881,,,,,,,,,,,,,,,,,,,,,
,1029.259761484958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,647.0664099420206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,862.2889023018822,,,,,,,,,,,,,,,
,,,617.7377667388951,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,147.1187647855091,,,,,,,,,,,,,,,,,,,,,,,,,
1060.8511773891507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,582.7563254973769,,,,,,,,,,,,,,,,,,
,,,,426.7480955606974,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1292.9889763414785,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,140.5338696683816,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1042.4346625673495,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124.8231661416291,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,154.64873136181444,,,,,,,,,,,,,,,,,
,,,,,,,,192.3494803250615,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,842.49856117468,,,,,,,,,,,,,,,,,,,
,1021.7873075777236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,597.4760092137028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,211.71521067104422,,,,,,,,,,,,,,,,
1027.199872697901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,583.3816739560033,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,835.9138496769662,,,,,,,,,,,,,,,
,,,,,183.62524628578885,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1085.0312877068775,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,609.1358705889238,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1302.706081006219,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,140.68013315442744,,,,,,,,,,,,,,,,,,,,,
,,,,,,,157.73198465719486,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1066.5614152841604,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,176.63356097252876,,,,,,,,,,,,,,,,,
,,,,,,,,180.02646826730327,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,760.6555311336848,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,143.67102526025664,,,,,,,,,,,,,,,,
,186.0958733682541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,994.6826657745299,,,,,,,,,,,,,,,
,,,,,,,,,,,634.7766772769053,,,,,,,,,,,,,,,,,,,
835.0744670008919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1280.2507230472797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,161.10230545307203,,,,,,,,,,,,,,,,,,,,,,,,,
,,,802.7616624535791,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1254.4196184938573,,,,,,,,,,,,,,,,,,,,,,,,
,,,,173.07863188717417,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,152.147208453284,,,,,,,,,,,,,,,,,,,,,
,,,,,,,184.6457097467924,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,167.18717863967225,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,135.32311248552938,,,,,,,,,,,,,,,,
,,,,,,,,163.68759597741916,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,388.82129639822574,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1050.2695871736748,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1016.5194708005477,,,,,,,,,,,,,,,
,,,575.8391583405315,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1041.1004702849546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,833.6763434410026,,,,,,,,,,,,,,,,,,,
810.7177322060785,,,,,,,,,,,,,,,,7660,0.0039035541717566957,0.2,20063.267578125,0.0003,38783.74323120117,0.1756134033203125,0.19971509277820587,0.0793001651763916,0.010223731,1.9364518528804182,,,,
,,,,,181.64823108993437,,,,,,,,,,,,,,,,,,,,,,,,,
,455.97362897843084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,859.6765915852742,,,,,,,,,,,,,,,,,,,,,,,,
,,,,837.9699230282476,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,164.29404606907548,,,,,,,,,,,,,,,,,,,,,
,,,,,,,157.72361307383284,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,583.0863857368008,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,162.69145044352487,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,173.7399076834239,,,,,,,,,,,,,,,,,
,,,,,,,,,,842.0199024636916,,,,,,,,,,,,,,,,,,,,
,,,,,154.25916590601165,,,,,,,,,,,,,,,,,,,,,,,,,
797.5623034151114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,615.4555303172191,,,,,,,,,,,,,,,,,,,
,,820.515424859479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,860.2933258800573,,,,,,,,,,,,,,,
,,,,,,,,,,,,1069.2456530649438,,,,,,,,,,,,,,,,,,
,,,831.0838178907616,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,25152000,0.54,772.2294064900001,59.47
,603.1821808069164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,587.4410660891241,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1265.4990323484662,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,183.81016548232196,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,138.2128319385867,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,138.68376666591814,,,,,,,,,,,,,,,,
,,,,,,,186.42806263756967,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1067.781357566539,,,,,,,,,,,,,,,,,,,,,,
,,,,,137.62712741680528,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,605.6746284240783,,,,,,,,,,,,,,,,,,,,
,,1035.7560585392491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,587.7744967453284,,,,,,,,,,,,,,,,,,
1056.283725708036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1270.2979066790979,,,,,,,,,,,,,,,
,,,,,,,,,,,1297.4516545589593,,,,,,,,,,,,,,,,,,,
,364.9624124508142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,862.9920193997526,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604.7378485401292,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,115.47652431945662,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,116.61411279750325,,,,,,,,,,,,,,,,
,,,,,,,,,178.48676435319715,,,,,,,,,,,,,,,,,,,,,
,,,,1319.7333030571622,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,159.9843865721916,,,,,,,,,,,,,,,,,,,,,,,
,,,,,151.07180269415736,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1045.3493356416498,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,157.92098176422263,,,,,,,,,,,,,,,
,,,,,,,,,,,,382.8551561401427,,,,,,,,,,,,,,,,,,
,,,,,,,,,,849.3419448875004,,,,,,,,,,,,,,,,,,,,
,,833.2360892354664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,384.26358207651737,,,,,,,,,,,,,,,,,,,
1074.0434552626587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1024.649125499118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,832.0235075830378,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,123.76122959270546,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,150.54019698272003,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,168.84212124221156,,,,,,,,,,,,,,,,,
,,,,,,834.4234060414849,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,161.4993564341565,,,,,,,,,,,,,,,,,,,,,,,
,,,,1045.8226863109016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,164.73293131853652,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,128.35416628372778,,,,,,,,,,,,,,,
,,,,,,,,,,,,1024.0646622493728,,,,,,,,,,,,,,,,,,
,,,,,,,,845.5982068707453,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,816.8686826718038,,,,,,,,,,,,,,,,,,,
1032.3393391996808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1054.5346053068135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,861.960243057729,,,,,,,,,,,,,,,,,,,,
,647.5158613716196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,131.59456718382307,,,,,,,,,,,,,,,,
,,,,,,,,,148.68874130534354,,,,,,,,,,,,,,,,,,,,,
,,,1086.5327063108596,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,199.1346553822529,,,,,,,,,,,,,,,,,
,,,,,,1041.5924851701798,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,145.29734879669937,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,164.63008097317731,,,,,,,,,,,,,,,,,,,,,,,
,,,,1059.2073900025584,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,782.6598511857178,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,185.1674041344753,,,,,,,,,,,,,,,
,,,,,,,,,,,,815.4247451121486,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1008.875975794915,,,,,,,,,,,,,,,,,,,
1041.526598558306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,615.9562793495975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,817.2958088616832,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,153.897250483997,,,,,,,,,,,,,,,,
,,,,,,,,,168.12352331466016,,,,,,,,,,,,,,,,,,,,,
,,,784.2463035738792,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,128.12400011921133,,,,,,,,,,,,,,,,,
,858.4351015816143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,807.7377336393557,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,178.20156060506588,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,137.43261669280807,,,,,,,,,,,,,,,
,,,,,,,187.8236824914397,,,,,,,,,,,,,,,,,,,,,,,
,,,,837.4968093060485,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,832.489419968799,,,,,,,,,,,,,,,,,,
,,,,,,,,879.8507097801661,,,,,,,,,,,,,,,,,,,,,,
1228.4134342060502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,136.6792613929358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1021.505583977503,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,843.4003522325486,,,,,,,,,,,,,,,,,,,
,,,,,,,,,109.62792660864564,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,173.16279508110688,,,,,,,,,,,,,,,,
,,,1008.1533203605125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,157.60489086530433,,,,,,,,,,,,,,,,,
,818.1904855776986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,96.02818504529527,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1056.0238366644712,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,186.61250749328866,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,177.80496900557208,,,,,,,,,,,,,,,
,,,,1058.0444763888204,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,813.071846933937,,,,,,,,,,,,,,,,,,
809.2009860382644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,192.9697900982149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,837.1206949790296,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,819.8711842190236,,,,,,7670,0.0036853688531664373,0.2,19256.6171875,0.0003,37520.6842956543,0.1536834716796875,0.1993608921766281,0.15971273183822632,0.013362228,1.9558053866028786,,,,
,,,,,,,,,191.1208854390644,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1066.2897420843842,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,153.0256272195467,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,174.80565963286696,,,,,,,,,,,,,,,,
,,,,,,,158.51402335410944,,,,,,,,,,,,,,,,,,,,,,,
,630.5401538425457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1293.7178799252474,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,138.3862460949191,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,160.92371633248325,,,,,,,,,,,,,,,
,,,,,,1275.1913211266033,,,,,,,,,,,,,,,,,,,,,,,,
,,,,838.3725120965644,,,,,,,,,,,,,,,,,,,,,,,,,,
841.6424292942404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,865.8451766439546,,,,,,,,,,,,,,,,,,
,,174.28432284189788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,608.9772612175406,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1055.8317302412731,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,123.22822895211418,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,185.69619615761286,,,,,,,,,,,,,,,,,
,,,,,,,,,201.72480311214017,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,860.3903929994149,,,,,,,,,,,,,,,,,,,
,,,,,,,178.31162078971866,,,,,,,,,,,,,,,,,,,,,,,
,,,801.7869039907349,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,159.97209248293603,,,,,,,,,,,,,,,,,,,,,,,,,
,635.939094637228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,134.33223901891657,,,,,,,,,,,,,,,
,,,,,,1260.559690476406,,,,,,,,,,,,,,,,,,,,,,,,
774.2780784748682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,160.29843920322486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1273.446534880824,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,830.0794018251684,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,121.83766841784146,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,142.68233351711106,,,,,,,,,,,,,,,,
,,,,,,,,1072.9360061835655,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,567.507844031479,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,164.09951977993603,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,863.2740026021063,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601.893619092502,,,,,,,,,,,,,,,,,,,
,,,,,152.0619315192129,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,154.63213970796332,,,,,,,,,,,,,,,
,833.9608014382733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,876.6704124837204,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1031.9221306965499,,,,,,,,,,,,,,,,,,,,,,,,
1245.0143789805038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,125.64875088089457,,,,,,,,,,,,,,,,,
,,177.02004258475557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,176.7815011508098,,,,,,,,,,,,,,,,,,
,,,,397.6362337026748,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,136.9851365335524,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,779.6721195576766,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,198.08519464391145,,,,,,,,,,,,,,,,
,,,,,161.6408250552011,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,418.2561221805796,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1282.1014077159373,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,859.501098933697,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,180.4586850672636,,,,,,,,,,,,,,,
,,,1024.6410979716563,,,,,,,,,,,,,,,,,,,,,,,,,,,
,856.6791052285505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,864.2754474503192,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,151.04906978709488,,,,,,,,,,,,,,,,,
838.8322158429331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,128.9053965109626,,,,,,,,,,,,,,,,
,,154.64486863620954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,146.93053012306748,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1021.7498613105838,,,,,,,,,,,,,,,,,,
,,,,1022.9376944353262,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1293.697999571517,,,,,,,,,,,,,,,,,,,,
,,,,,166.01943178540537,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1028.3603567557516,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,785.9271285665134,,,,,,,,,,,,,,,,,,,
,,,,,,,,1036.7645695396986,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,159.9979801778623,,,,,,,,,,,,,,,
,,,1250.2885985480175,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,25200000,0.54,763.8916581700003,57.98
,814.4394469162363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,148.36407874710807,,,,,,,,,,,,,,,,,
,,,,,,846.3630904573447,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,138.21822782502613,,,,,,,,,,,,,,,,
,,159.37254234213887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,576.1374621587647,,,,,,,,,,,,,,,,,,
,,,,1025.7666467527906,,,,,,,,,,,,,,,,,,,,,,,,,,
1088.1913211022913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,185.31375289748365,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,117.44304474200116,,,,,,,,,,,,,,,
,,,,,,,,,,,985.3200853416402,,,,,,,,,,,,,,,,,,,
,,,,,149.96961521338147,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,599.6620245638718,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1059.7782306203335,,,,,,,,,,,,,,,,,,,,
,,,,,,,1086.2665000484926,,,,,,,,,,,,,,,,,,,,,,,
,807.4305252937992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,144.0436649459717,,,,,,,,,,,,,,,,,
,,,1079.0555803050952,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,159.37063959825596,,,,,,,,,,,,,,,,
,,,,,,843.2689209579079,,,,,,,,,,,,,,,,,,,,,,,,
,,147.27963222975683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,146.25739657202607,,,,,,,,,,,,,,,,,,,,,
,,,,,126.1570850316867,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,607.0980859091429,,,,,,,,,,,,,,,,,,
,,,,1295.8595881720075,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1251.4502931260236,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,171.90300677438765,,,,,,,,,,,,,,,
645.9262813925791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,384.9931938136809,,,,,,,,,,,,,,,,,,,,
,,,,,,,1025.582731580081,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1312.4502233401774,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,126.22310298018837,,,,,,,,,,,,,,,,,
,,,815.3914924819114,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,147.2096267058642,,,,,,,,,,,,,,,,
,1097.9302934930327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117.82112424941495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,144.4612988432469,,,,,,,,,,,,,,,,,,,,,
,,,,,,1082.0287468101233,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1034.5271821780932,,,,,,,,,,,,,,,,,,
,,,,,193.28066018244436,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1025.2444191258114,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,189.5564107723578,,,,,,,,,,,,,,,
1261.5510900287936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,201.79962737971377,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,860.9316756215243,,,,,,7680,0.0028699344027700137,0.2,20647.236328125,0.0003,38790.683502197266,0.142120361328125,0.19999907910823822,0.13415783643722534,0.010986034,1.9465085017494856,,,,
,,,,,,,,1033.4396144328625,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1269.83204675933,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,165.94983085127427,,,,,,,,,,,,,,,,,
,,137.20196990534268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,98.35113458701228,,,,,,,,,,,,,,,,,,,,,
,,,1072.3580351921032,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1039.391306624259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,193.6366599823596,,,,,,,,,,,,,,,,
,,,,,122.2609283238032,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,114.6213863678731,,,,,,,,,,,,,,,
,,,,,,1283.297382519224,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,868.373253477039,,,,,,,,,,,,,,,,,,
,,,,,,,,978.7136892403732,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1219.4235679643339,,,,,,,,,,,,,,,,,,,,
,,,,1317.3701615219995,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,857.9114991379201,,,,,,,,,,,,,,,,,,,
850.8873071060764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,163.27099949591047,,,,,,,,,,,,,,,,,
,,,,,,,1039.7726614954377,,,,,,,,,,,,,,,,,,,,,,,
,,144.323531244018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,175.90280095509536,,,,,,,,,,,,,,,,,,,,,
,,,578.9793259148014,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,159.74662469698222,,,,,,,,,,,,,,,,
,825.3546339401115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160.05779810626044,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,815.7012282859621,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,196.761032555481,,,,,,,,,,,,,,,
,,,,,,,,,,,,386.87954697239877,,,,,,,,,,,,,,,,,,
,,,,,,,,1262.9855312433383,,,,,,,,,,,,,,,,,,,,,,
,,,,824.2867799779657,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,614.6488533387792,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1299.1569148997057,,,,,,,,,,,,,,,,,,,,
839.9785803725742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,163.9865355446906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,182.13947796404392,,,,,,,,,,,,,,,,,
,,,,,,,1052.2947258804572,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,136.929130728077,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,130.67442962806942,,,,,,,,,,,,,,,,
,,,1073.6697849276934,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,140.3169442546477,,,,,,,,,,,,,,,
,,,,,187.65472466394877,,,,,,,,,,,,,,,,,,,,,,,,,
,427.6494479854565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1036.5485572339708,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,391.2492968926812,,,,,,,,,,,,,,,,,,
,,,,786.4995098543554,,,,,,,,,,,,,,,,,,,,,,,,,,
