reward/env_4,reward/env_7,reward/env_2,reward/env_1,reward/env_6,reward/env_0,reward/env_9,reward/env_15,reward/env_3,reward/env_13,reward/env_8,reward/env_11,reward/env_14,reward/env_10,reward/env_5,reward/env_12,train/learning_rate,train/entropy_loss,train/clip_fraction,train/std,train/policy_gradient_loss,train/n_updates,train/value_loss,train/loss,train/clip_range,train/explained_variance,train/approx_kl,eval/success_rate,eval/mean_ep_length,time/total_timesteps,eval/mean_reward
,,,,1216.8617297999085,,,,,,,,,,,,,,,,,,,,,,,,,,
,805.2142862617815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,551.2950594647984,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1200.7310987686592,,,,,,,,,,,,,,,,
,,,,,,,,,,,,788.0243664527342,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1243.151453516199,,,,,,,,,,,,,,,,,,,
1219.2373134516108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1040.8771950420366,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1037.0200342935048,,,,,,,,,,,,,,,,,
,,,,,,1227.193448913818,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,990.2478062404095,,,,,,,,,,,,,,,
,,,,,,,1213.9415637955071,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,931.0766117710293,,,,,,,,,,,,,,,,,,,,
,,,,1193.2107349228404,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000.7314742448156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1009.5912206166643,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,742.1712716470287,,,,,,,,,,,,,,,,,,,,,
,748.6401759181988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,962.3511146311814,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,587.1259543233515,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1229.0260804090476,,,,,,,,,,,,,,,,
,,,,,,,,1198.2741662961787,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1237.7835298878285,,,,,,,,,,,,,,,,,,,
999.3006529596744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1233.4087826243065,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1218.8676832499584,,,,,,,,,,,,,,,,,
,,,,,,,1228.1461107512264,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1244.9541520999844,,,,,,,,,,,,,,,
,,,,,,,,,,1216.4178895404305,,,,,,,,,,,,,,,,,,,,
,941.5380991614733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1195.440278804959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,740.9765799562501,,,,,,,,,,,,,,,,,,,,,
,,,,,1201.7827382186647,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1017.3863499506955,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1204.8884696503142,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,125.74516171939317,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1199.1012767847694,,,,,,,,,,,,,,,,
,,,,,,,,560.7247260893203,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1189.7164244079463,,,,,,,,,,,,,,,,,,,
1223.68385321724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,743.2960196817319,,,,,,,,,,,,,,,
,,,,,,1209.1750260523474,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1018.4208925378389,,,,,,,,,,,,,,,,,
,,,,,,,780.6488182771709,,,,,,,,,,,,,,,,,,,,,,,
,,1186.3789709278844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1200.1347532265931,,,,,,,,,,,,,,,,,,,,
,,,,1204.393558765254,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1220.080276760597,,,,,,,,,,,,,,,,,,,,,,,,,
,557.225571499674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,773.0877192692643,,,,,,,,,,,,,,,,,,,,,
,,,974.7327271064908,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,981.6218234665469,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1011.2196582318351,,,,,,,,,,,,,,,,
,,,,,,,,1187.8868457883214,,,,,,,,,,,,,,,,,,,,,,
1165.569992344657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1284.398135571611,,,,,,,,,,,,,,,,,,,
,,,,,,1213.3874741832637,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,779.2334873446298,,,,,,,,,,,,,,,
,,,,,,,1201.8787926907487,,,,,,,,,,,,,,,,,,,,,,,
,514.5714303590261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,989.1475064535578,,,,,,,,,,,,,,,,,
,,,,,1204.1974729504575,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1259.0601059035034,,,,,,,,,,,,,,,,,,,,
,,,,1204.9821335498916,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,542.6349606001194,,,,,,,,,,,,,,,,,,,,,
,,1065.766516994419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,575.1102580766001,,,,,,,,,,,,,,,,,,
,,,796.4805925031358,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,982.7735083911087,,,,,,,,,,,,,,,,
,,,,,,,,612.3790353700822,,,,,,,,,,,,,,,,,,,,,,
1219.4935752163458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1190.550005086654,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,773.4914050059806,,,,,,,,,,,,,,,
,,,,,,1196.0428825452764,,,,,,,,,,,,,,,,,,,,,,,,
,727.8931829004359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,766.6454861565527,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,979.73254081591,,,,,,,,,,,,,,,,,
,,,,,,,979.8840855621123,,,,,,,,,,,,,,,,,,,,,,,
,,,,965.8884742455182,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1235.8914617838482,,,,,,,,,,,,,,,,,,,,
,,948.0442414406507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1030.9020165774066,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1023.2912148880699,,,,,,,,,,,,,,,,,,
,,,1169.7259228198743,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1239.7586843762786,,0.0003,-4.897813993692398,0.1483001708984375,0.5723927617073059,0.00030150667525958853,930,26257.95623550415,10583.3505859375,0.2,0.12184160947799683,0.01051785,,,,
,,,,,,,,767.7921858395505,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,761.0681876035371,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,820.081635033615,,,,,,,,,,,,,,,
1177.3238926188544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,792.894946864109,,,,,,,,,,,,,,,,,,,,,,,,
,339.48636215292413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1218.1150503698927,,,,,,,,,,,,,,,,,
,,,,,1210.8804489743854,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,994.099512971254,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1241.8139306249004,,,,,,,,,,,,,,,,,,,,
,,,1194.1476849962205,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,978.965163073497,,,,,,,,,,,,,,,,,,
,,,,1235.5493001554696,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,55.69,3072000,1175.0207572499996
,,,,,,,,,552.8156739033298,,,,,,,,,,,,,,,,,,,,,
,,1214.80303305621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,715.8838104309082,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1200.2792178473956,,,,,,,,,,,,,,,,
,,,,,,,,1027.8947648176704,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1199.309905033578,,,,,,,,,,,,,,,,,,,
,306.7445126768137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024.5066922961503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,988.4416051377169,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1000.3241906553988,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1217.3822330676696,,,,,,,,,,,,,,,,,
,,,,,,,1177.7188159706166,,,,,,,,,,,,,,,,,,,,,,,
,,,,758.9160559296489,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,552.230110981096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1226.2285483200826,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1211.1177114939003,,,,,,,,,,,,,,,,,,
,,,746.2815593134573,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,327.8283382267288,,,,,,,,,,,,,,,
,,1000.0568829001988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1218.0734641951212,,,,,,,,,,,,,,,,
,,,,,,,,,,,1214.8966617131941,,,,,,,,,,,,,,,,,,,
,,,,,,,,1025.2580821504291,,,,,,,,,,,,,,,,,,,,,,
980.4148999584334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,335.4799729349497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1197.5214077766364,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1198.9459604129188,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1212.8392282735422,,,,,,,,,,,,,,,,,
,,,,,,,,,,1169.7697963359187,,,,,,,,,,,,,,,,,,,,
,,,,,,,1236.0678350010312,,,,,,,,,,,,,,,,,,,,,,,
,,,,1207.9160753793008,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,562.6347719991538,,,,,,,,,,,,,,,,,,
,,,,,,,,,1013.2461550403996,,,,,,,,,,,,,,,,,,,,,
,,1173.5516886397932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,514.1655072339137,,,,,,,,,,,,,,,
,,,1046.8306994208435,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1252.2145360205084,,,,,,,,,,,,,,,,
,,,,,,,,,,,1187.6167289418934,,,,,,,,,,,,,,,,,,,
,773.0736691478454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1002.6078237812559,,,,,,,,,,,,,,,,,,,,,,
1209.2038968311329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1242.5262356762819,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,961.1160412161269,,,,,,,,,,,,,,,,,
,,,,,1002.4270351879368,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,515.705023453128,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,762.5022223599883,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1010.2858161509827,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,530.801050581342,,,,,,,,,,,,,,,
,,,,,,,,,577.4855885056423,,,,,,,,,,,,,,,,,,,,,
,,,,1226.0707743357723,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1199.9049883164193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1189.7837289793047,,,,,,,,,,,,,,,,
,,,1231.8932880577663,,,,,,,,,,,,,,,,,,,,,,,,,,,
,965.1028672788322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1181.6428038454378,,,,,,,,,,,,,,,,,,,
,,,,,,,,570.6999987634539,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1206.482197193785,,,,,,,,,,,,,,,,,,,,,,,,
1208.0632003685332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1191.73902824348,,,,,,,,,,,,,,,,,
,,,,,982.9185591919062,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,996.6288003859765,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,943.1892133235217,,,,,,,,,,,,,,,,
,,,,,,,981.92270951017,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1198.487181453897,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1049.4567723068092,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,808.504245731372,,,,,,,,,,,,,,,
,,763.480495952758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1180.0082914346456,,,,,,,,,,,,,,,,,,,,,,,,,,,
,958.5277689389002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1221.351004920802,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1158.2570521639038,,,,,,,,,,,,,,,,,,,
,,,,,,,,310.5095595501795,,,,,,,,,,,,,,,,,,,,,,
1214.0244653711543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1219.580607009412,,,,,,,,,,,,,,,,,
,,,,,,1237.589449125736,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1225.8519944146424,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1210.090769924423,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1190.333106931797,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,335.10393324020936,,,,,,,,,,,,,,,
,,,1168.244084013489,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,780.533523396741,,,,,,,,,,,,,,,,
,,,,,,,,,,1192.6264975050346,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,758.247464679813,,,,,,,,,,,,,,,,,,
,,,,1174.7271166264854,,,,,,,,,,,,,,,,,,,,,,,,,,
,564.1225473728485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1224.799492777184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,976.4536715211934,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1218.0563285975377,,,,,,,,,,,,,,,,,,,
1219.450354944747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1215.6283611504641,,,,,,,,,,,,,,,,,
,,,,,,1228.4130834242192,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1153.7206412354528,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1173.172973769376,,,,,,,,,,,,,,,,,,,,,
,,,,,1010.0778657072713,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1200.931765739927,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,544.4764537600182,,,,,,,,,,,,,,,
,,,,,,,,,,,,737.5204613884473,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1207.1837712771835,,,,,,,,,,,,,,,,,,,,
,973.730503471755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1198.4001142772242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1241.1930221888001,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1017.5865358158122,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,349.09262067013964,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1199.681185047056,,,,,,,,,,,,,,,,,,,
,,,,,,,1179.6351929734897,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1206.9772170285396,,,0.0003,-4.859248061478138,0.1197174072265625,0.5680133700370789,0.0017103305848650053,940,26608.981985473634,12475.607421875,0.2,0.13995075225830078,0.012616135,,,,
,,,,,,1206.0202447374245,,,,,,,,,,,,,,,,,,,,,,,,
1217.3696221419402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,584.6580463052288,,,,,,,,,,,,,,,,,,,,,
,,,,,1204.4137323968625,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1175.6105575313427,,,,,,,,,,,,,,,,,,,,
,753.5213453714255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1236.3840590583225,,,,,,,,,,,,,,,,
,,,,,,,,,,,,791.8076034101708,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,769.3445928181477,,,,,,,,,,,,,,,
,,,1222.5586514231236,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1145.9893151405106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1191.434579052849,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1197.5167860424062,,,,,,,,,,,,,,,,,,,
,,,,,,,,1002.4256388691192,,,,,,,,,,,,,,,,,,,,,,
991.4863028296006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1243.2902319315453,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1231.7549965139467,,,,,,,,,,,,,,,,,
,,,,,,1227.6730035114747,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,758.3245898952968,,,,,,,,,,,,,,,,,,,,,
,,,,,1204.4502757414934,,,,,,,,,,,,,,,,,,,,,,,,,
,713.0010034012521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,523.1929470176258,,,,,,,,,,,,,,,
,,,,,,,,,,1203.9899973863653,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1195.8239892427841,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1214.2926825360994,,,,,,,,,,,,,,,,,,
,,,,986.0815895536941,,,,,,,,,,,,,,,,,,,,,,,,,,
,,979.699702548118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,999.370164501211,,,,,,,,,,,,,,,,,,,,,,
,,,1042.1907838779312,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1226.006188524272,,,,,,,,,,,,,,,,,,,
,,,,,,,980.4054823253664,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1197.7010999600666,,,,,,,,,,,,,,,,,,,,,,,,
1192.9132450687455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,972.2771345099216,,,,,,,,,,,,,,,,,
,,,,,,,,,986.6993510383729,,,,,,,,,,,,,,,,,,,,,
,,,,,1217.628837850511,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,957.4397796552197,,,,,,,,,,,,,,,
,,,,,,,,,,1210.469489543521,,,,,,,,,,,,,,,,,,,,
,1005.8427307273571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,554.8913717325346,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1232.5266483115672,,,,,,,,,,,,,,,,
,,973.8447779650353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1238.1063298018441,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1211.20111297835,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,793.5599273995136,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,992.5003744010926,,,,,,,,,,,,,,,,,,,
1207.1676397584667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,750.4383288129823,,,,,,,,,,,,,,,,,,,,,
,,,,,,1239.5579869556566,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,992.6541873508488,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1202.3261824098288,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1222.4269293190512,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,989.865723239374,,,,,,,,,,,,,,,
,305.0966425241072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,755.7873110068789,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1226.8848967199706,,,,,,,,,,,,,,,,,,,,
,,1202.0442410684948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,964.2828491692642,,,,,,,,,,,,,,,,
,,,,982.8015909089133,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1192.1836725050102,,,,,,,,,,,,,,,,,,,,,,
,,,1221.07745972852,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1210.323584655722,,,,,,,,,,,,,,,,,,,
,,,,,,,1174.4407571806803,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,556.2032197903934,,,,,,,,,,,,,,,,,,,,,
,,,,,,1212.4052545189165,,,,,,,,,,,,,,,,,,,,,,,,
1200.7338983540335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1214.8487452169857,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1195.3132606354009,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,56.85,3120000,1198.04531783
,,,,,,,,,,1173.3139330479444,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1204.451900929889,,,,,,,,,,,,,,,
,795.1587939537804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,389.0697313403787,,,,,,,,,,,,,,,,,,
,,,,1214.7915887103072,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1230.7029821184071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1247.357993040309,,,,,,,,,,,,,,,,
,,,,,,,,536.1941817917792,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1175.1557955109706,,,,,,,,,,,,,,,,,,,
,,,,,,,1199.8778460548172,,,,,,,,,,,,,,,,,,,,,,,
,,,746.5021121512102,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1178.5957751277165,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,781.3025619340053,,,,,,,,,,,,,,,,,,,,,
1177.9264172732653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1223.8938831073212,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1193.6618999450216,,,,,,,,,,,,,,,,,
,,,,,,,,,,1212.1107005183421,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,980.2395920552124,,,,,,,,,,,,,,,
,801.9089381922106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1222.9491560290458,,,,,,,,,,,,,,,,,,
,,,,,,,,990.2736572151059,,,,,,,,,,,,,,,,,,,,,,
,,,,1161.9875652372543,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1201.7038016268332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,980.7329819854546,,,,,,,,,,,,,,,,
,,,1177.2085601599222,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,960.2969205954174,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1231.7155994520451,,,,,,,,,,,,,,,,,,,
,,,,,967.7412091704782,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1198.7278152344174,,,,,,,,,,,,,,,,,,,,,
1228.0802006160247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1253.9316235040094,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1032.4059500162373,,,,,,,,,,,,,,,,,
,,,,,,,,,,1238.2306884167376,,,,,,,,,,,,,,,,,,,,
,547.1422527742147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1218.0181166489629,,,,,,,,,,,,,,,
,,,,1177.110682841439,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,736.9422582669829,,,,,,,,,,,,,,,,,,
,,,,,,,,325.5964670312368,,,,,,,,,,,,,,,,,,,,,,
,,1196.1494643226401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1221.269581719799,,,,,,,,,,,,,,,,
,,,1208.4310650142693,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1207.9551873541745,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,966.398504800483,,,,,,,,,,,,,,,,,,,
,,,,,,,,,972.7673487475058,,,,,,,,,,,,,,,,,,,,,
,,,,,1013.3516766767461,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1210.2818443360436,,,,,,,,,,,,,,,,,,,,,,,,
1208.8955586421318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,779.5676955216547,,,,,,,,,,,,,,,,,
,765.7948881072165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1217.4443840848362,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,735.8550166397854,,,,0.0003,-4.819692585244775,0.11383056640625,0.5647374987602234,0.0010225318449556652,950,21638.43624420166,12318.6650390625,0.2,0.20441371202468872,0.0059041893,,,,
,,1196.077737571492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,992.1381855335355,,,,,,,,,,,,,,,
,,,,,,,941.0507334076849,,,,,,,,,,,,,,,,,,,,,,,
,,,,1252.6200566947996,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1235.5349056559226,,,,,,,,,,,,,,,,
,,,,,,,,1018.8046921048683,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1175.981792783554,,,,,,,,,,,,,,,,,,,
,,,1254.1497623420487,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,982.6740568611549,,,,,,,,,,,,,,,,,,,,,
,,,,,,1209.261451457761,,,,,,,,,,,,,,,,,,,,,,,,
1202.9380419008992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1237.504042870356,,,,,,,,,,,,,,,,,,,,,,,,,
,743.1711301494096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1201.0244392494474,,,,,,,,,,,,,,,,,
,,,,,,,,,,1231.1236088163064,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.0386589156951,,,,,,,,,,,,,,,,,,
,,1216.3372359856523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,781.2171364416131,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,960.0348733461184,,,,,,,,,,,,,,,,,,,
,,,,1208.1574900156509,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1261.1417670527796,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1244.0080110719673,,,,,,,,,,,,,,,,
,,,,,,,,773.9987671607126,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,760.7848343565154,,,,,,,,,,,,,,,,,,,,,
,,,1209.8174679589895,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,984.4173769807569,,,,,,,,,,,,,,,,,,,,,,,,
945.5663555264422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,763.7593450774968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
