#{"t_start": 1701501595.04111, "env_id": "None"}
r,l,t
47.241239.76582,69,2215.3582.7527.07673,56,2216.1058139.-65.75999,65,2217.09695119-96.781241,77,2218.1660541135.578888,53,2218.923384
51.360283,43,2222.451084
-41.1778,58,2223.244088
62.765151,68,2224.170679
20.640932,55,2224.975808
1032.200741,54,2225.73460311-44.70697,52,2226.510852111138.809314,70,2227.526434179.505307,60,2228.341875
1086.189507,60,2229.180461
4.278086,71,2230.112041
58.042268,81,2231.294296
1088.353083,61,2232.121424
124.844138,60,2232.925
39.920807,43,2233.510566
1142.789838,53,2234.2195651-165.96071,82,2235.415927
12.826606,80,2264.135034
870.890644,66,2265.046596
1113.407881,61,2265.836176
1276.005727,82,2267.019812
169.848307,92,2268.339404
172.015704,74,2269.379979
1128.987422,66,2270.302598
1294.2753,79,2271.496598
1188.969893,69,2272.453177
1169.005259,81,2273.579738
1057.110872,69,2274.538818
58.720975,65,2275.445396
124.592927,67,2276.364396
894.817646,63,2277.270969
-2.228588,47,2278.009047
73.365643,74,2281.905273
99.464801,75,2282.981845
1272.973838,73,2284.018404
-6.406921,60,2284.820014
1254.116149,74,2285.913568
132.869868,60,2286.703133
1225.639375,63,2287.645766
1122.842162,61,2288.54236
1176.298651,64,2289.463946
107.083594,59,2290.244946
1149.492454,66,2291.211515
88.151331,60,2292.019158
-52.59174,73,2293.084744
94.213548,67,2294.028286
67.830923,65,2294.882844
43.189217,75,2295.878242
1297.928784,74,2296.992636
94.33274,61,2297.848273
17.07442,72,2298.855881
1084.020291,69,2299.806457
47.766227,65,2300.698035
122.759949,76,2301.818193
1154.949191,63,2302.745767
1078.935855,73,2303.769366
62.770284,64,2304.739958
1280.598078,70,2305.735515
199.356734,64,2306.605075
1227.344828,64,2307.55224
84.596942,57,2308.35624
18.062556,81,2337.034582
150.103234,62,2337.914154
1236.476967,71,2341.829916
1162.302999,49,2342.549459
1237.479538,66,2343.536088
-37.187198,81,2344.630713
998.076159,66,2345.529841
12.672911,52,2346.230842
1205.043224,65,2347.205401
32.915334,57,2348.02596
100.577889,76,2349.105544
1166.713722,54,2349.841166
1114.509673,75,2350.876726
1253.125392,65,2351.816292
2.020238,67,2352.749859
84.744773,75,2353.801443
28.986818,60,2354.64405
765.533087,76,2355.678674
971.005819,64,2356.585772
1268.306273,74,2357.620205
18.611243,77,2358.739782
1261.435902,64,2359.665341
182.44359,75,2360.673887
137.582993,67,2361.67807
1158.531119,57,2362.421149
1133.195899,49,2363.111662
57.485048,63,2363.978223
1127.733719,53,2364.739781
137.047119,63,2365.648343
93.167237,51,2366.312344
98.445402,57,2367.139902
1236.992782,67,2368.112483
143.485483,63,2369.021127
1201.085617,72,2372.94334
-37.254669,74,2374.052901
211.802653,74,2375.081778
-11.766125,67,2375.985363
1164.555128,56,2376.775927
1245.459447,68,2377.796516
-37.447385,75,2378.882939
118.736367,68,2379.820518
19.897564,48,2380.458097
1203.074797,79,2381.591689
1237.038934,68,2382.547276
1129.539865,69,2383.491861
-1.503732,51,2384.22886
1253.312891,73,2413.335566
1188.861124,81,2414.467694
-70.114911,57,2415.265168
87.331171,52,2415.996129
1158.401195,65,2416.942222
1234.331611,81,2418.12599
1208.307613,69,2419.156585
1192.547141,69,2420.088347
1178.256826,62,2420.920915
1224.567489,70,2421.934064
1241.894431,90,2423.255625
-195.74485,75,2424.321192
76.091668,60,2425.165701
1103.386215,54,2425.924989
1180.771877,47,2426.666335
169.782607,69,2427.598389
1250.401032,62,2428.507987
89.884609,63,2429.415931
1282.231229,71,2433.347905
85.274224,52,2434.067507
116.986539,62,2434.919704
1225.591885,70,2435.881274
1135.454316,66,2436.848818
1275.007597,65,2437.775383
64.784858,50,2438.505978
22.997855,67,2439.496539
51.158117,67,2440.463113
1104.313938,53,2441.205113
-35.63165,56,2441.999652
169.542815,68,2442.949233
1112.536668,56,2443.660797
1260.00317,74,2444.770364
1293.003142,73,2445.815945
104.687765,51,2446.521532
1140.366115,68,2447.487098
1204.161608,62,2448.315097
1188.310394,64,2449.287647
175.139723,70,2450.249207
1155.521559,59,2451.074797
114.971434,77,2452.191357
74.098809,71,2453.264944
1129.177626,52,2454.032511
82.584681,69,2455.025086
-400.564265,91,2456.232664
1142.713051,49,2457.021266
1061.017364,67,2457.966853
1094.48232,49,2486.654406
1273.806338,66,2487.569851
1200.306551,61,2488.437464
1057.38404,54,2489.216465
1200.23403,66,2490.074229
77.293925,46,2493.735439
1247.163375,74,2494.759047
1128.976438,48,2495.469639
39.556104,38,2496.044639
115.926507,55,2496.771232
1198.527383,60,2497.699812
1223.900872,57,2498.494385
1115.948005,72,2499.559961
1241.426089,80,2500.659505
1167.382289,61,2501.47314
1304.419205,72,2502.418724
1137.423125,44,2503.025724
1211.788953,48,2503.660293
1232.610541,64,2504.558866
1080.168547,55,2505.377867
1179.671119,49,2506.075445
14.711985,49,2506.814024
1179.256209,52,2507.549585
1168.777342,62,2508.384585
1105.415814,65,2509.339213
1287.654831,78,2510.476368
1207.256908,51,2511.246367
125.303688,64,2512.086969
1233.355261,72,2513.138577
113.162094,66,2514.027192
1182.836461,56,2514.823774
1186.758699,47,2515.496357
-55.572591,83,2516.715345
1269.288108,69,2517.655683
1170.437755,58,2518.4829
1275.681779,69,2519.485467
205.753553,63,2520.360467
1182.571399,66,2521.29304
185.657965,70,2525.224866
57.277426,51,2525.98942
166.973961,78,2527.061996
198.655254,80,2528.198561
1041.924448,76,2529.227138
1254.786683,61,2530.073704
1194.510011,66,2531.082284
1183.342189,56,2531.842876
1156.61944,56,2532.664465
1245.856067,65,2533.598083
-6.179334,63,2534.490706
1285.942091,68,2562.830316
1221.411433,72,2563.951885
-127.278357,78,2565.021446
1172.136916,72,2566.020134
1132.267427,50,2566.738716
1047.105811,58,2567.53231
1153.645368,53,2568.324309
-80.128987,72,2569.372887
9.574067,68,2570.338477
1191.84435,61,2571.171095
1085.622954,52,2571.927639
1215.808982,62,2572.833252
24.706419,55,2573.649828
1130.33418,72,2574.714381
1132.282802,63,2575.609943
114.650575,62,2576.519491
1097.492016,78,2577.672998
25.900371,56,2578.527615
1225.123597,67,2579.515189
58.926547,58,2580.358322
1188.066923,75,2581.479434
1207.866594,73,2585.554869
1174.632734,55,2586.284869
1186.626729,71,2587.25744
1187.43484,58,2588.139596
-41.248569,66,2589.017149
21.263773,46,2589.68573
1186.597525,56,2590.540367
1263.813003,67,2591.475941
1301.385328,68,2592.432508
41.508212,44,2593.09751
1106.959955,54,2593.860087
1176.01476,51,2594.631668
1199.06151,53,2595.357673
1184.19338,54,2596.194237
1263.946386,63,2597.168868
1216.92712,62,2598.038455
1206.349733,62,2598.960177
1182.516715,70,2599.96156
1130.515326,44,2600.577717
1217.129249,56,2601.412717
1129.174896,58,2602.185302
60.716855,56,2602.978055
1208.006665,60,2603.854595
1211.797075,58,2604.708632
-55.147115,69,2605.753907
70.363893,45,2606.396697
34.754204,55,2607.205256
81.222692,57,2608.093238
1181.993122,69,2636.806875
1179.796202,69,2637.787456
1133.058277,48,2638.466042
1178.667518,65,2639.420654
1263.215265,62,2640.323246
1126.596332,52,2641.045831
1210.657753,67,2641.991405
79.916016,62,2645.815759
66.663163,58,2646.645215
1114.030454,47,2647.268581
1184.354394,56,2648.065212
-46.906262,45,2648.73579
130.71016,61,2649.651344
1229.259507,68,2650.620944
1171.74905,53,2651.424599
26.261604,43,2652.055599
1103.662752,50,2652.772182
1099.162369,52,2653.483788
66.173361,53,2654.249789
1073.56304,60,2655.134407
34.281118,58,2656.006975
8.006527,44,2656.618564
1253.003211,60,2657.456146
88.146863,47,2658.092148
1284.859422,74,2659.118705
154.211703,62,2659.976313
1258.858044,67,2660.94931
1161.666605,60,2661.814157
1060.433686,76,2662.88826
1259.176759,56,2663.713499
1234.401276,57,2664.539772
1160.679529,54,2665.341734
70.834734,56,2666.139493
1179.401204,54,2666.920093
67.08175,45,2667.534662
1250.638281,66,2668.473237
1079.838751,70,2669.49932
1219.771787,61,2670.292359
1110.512576,76,2671.378951
1134.115312,61,2672.264623
1176.534521,66,2673.236176
46.823955,56,2674.023333
1122.943936,59,2677.769803
1175.12086,51,2678.47241
57.540286,60,2679.381411
23.496161,59,2680.182003
1159.654167,65,2681.13875
1186.712986,47,2681.830096
1180.003145,63,2682.751871
133.886686,70,2683.763473
1297.94218,68,2684.630065
1080.150593,51,2713.671121
1229.656804,66,2714.639533
53.282066,81,2715.823442
1078.193856,60,2716.704105
1292.244958,66,2717.59673
1084.170106,55,2718.37173
89.637222,59,2719.230906
1157.070446,62,2720.120483
1174.743418,56,2720.894128
1299.115651,70,2721.911537
1250.902772,61,2722.842892
181.764915,75,2723.867483
1222.339551,66,2724.83105
1276.788059,69,2725.838152
120.949281,87,2727.041763
1210.051694,64,2727.940399
1153.447729,60,2728.878571
-28.100587,74,2729.984835
1223.143566,75,2731.044881
1236.470441,61,2731.881888
24.811289,75,2732.972348
1120.081436,49,2733.683403
1116.695426,58,2734.592574
1178.011921,52,2738.373647
1146.735841,58,2739.206783
1128.123262,63,2740.111269
1173.054784,52,2740.917187
1051.246161,70,2741.991454
41.457726,46,2742.610943
200.520883,65,2743.63899
1161.898356,50,2744.33133
1159.52767,52,2745.12268
1192.522286,55,2745.958395
1283.85256,68,2746.919004
1142.325393,53,2747.750488
1117.307162,39,2748.370448
1195.836515,70,2749.373002
1303.034104,71,2750.472257
-54.604512,68,2751.478331
1135.095802,59,2752.335917
69.067589,70,2753.426704
112.273639,53,2754.212769
-19.693909,78,2755.363575
132.123485,64,2756.293931
83.2928,62,2757.254538
-24.495036,69,2758.302101
54.13435,46,2759.021515
1167.682962,48,2759.75168
1133.422909,59,2760.616989
1201.717552,66,2788.451813
1146.116031,63,2789.388813
1205.265987,67,2790.322371
1141.812675,39,2790.91659
16.431415,35,2791.454373
-114.902907,68,2792.466201
1264.129218,61,2793.344201
1177.617781,61,2794.236768
1172.825273,71,2795.28135
1173.616501,59,2798.996945
149.89642,56,2799.80801
1231.614081,71,2800.902312
-63.507469,47,2801.579017
53.913832,54,2802.389017
1190.745715,58,2803.304585
1072.098546,72,2804.367652
1110.544464,49,2805.154001
1077.989053,68,2806.147542
1228.710211,66,2807.147587
1208.504975,78,2808.293266
1153.749389,59,2809.223838
149.897206,67,2810.188407
58.758019,58,2811.026948
21.284632,59,2811.851493
43.567812,47,2812.553058
1225.901319,57,2813.383058
1301.399437,64,2814.260637
1168.679611,58,2815.099667
1129.865475,58,2815.984225
1115.230366,49,2816.763816
1145.809539,55,2817.628526
1075.631306,70,2818.621094
58.983895,44,2819.327073
968.863089,74,2820.430255
1154.743584,48,2821.147253
1091.829297,87,2822.447406
1206.367054,68,2823.453957
1273.792254,68,2824.47652
1153.126306,51,2825.19552
47.110672,63,2826.049072
1090.078073,56,2826.888615
1299.839651,68,2827.878214
1138.41567,65,2831.736465
38.405654,64,2832.681025
1225.646782,69,2833.688621
1253.777268,64,2834.665816
1162.623912,42,2835.304816
1153.975062,68,2836.309394
1293.754457,66,2837.195945
1076.70317,69,2863.953931
1026.505541,52,2864.6955
122.473097,59,2865.63906
1268.23617,72,2866.613651
1162.168636,63,2867.50324
1041.297967,59,2868.41524
1134.508667,61,2869.240373
106.529165,60,2870.150896
1114.495911,58,2870.962896
1138.553465,64,2871.977895
1136.453395,73,2873.047896
1184.432108,48,2873.749896
1313.415981,76,2874.827896
1261.31263,68,2875.775448
1146.322585,41,2876.393447
44.714264,63,2877.365758
1155.419434,56,2878.135763
1293.267569,71,2879.195384
1207.130949,69,2880.230969
1213.7289,65,2881.185591
1125.138895,61,2882.173174
1168.877854,67,2883.106725
1269.916831,72,2884.182832
1133.881743,46,2884.799399
1301.969429,74,2885.890976
1087.431181,62,2886.796573
1160.407596,65,2890.608888
1178.619447,60,2891.503257
116.442745,59,2892.389257
1.093303,75,2893.499388
1161.529373,45,2894.201388
1187.946261,57,2895.011989
1178.521909,71,2896.153127
1226.387343,57,2896.903682
172.863544,63,2897.878237
1119.134416,51,2898.610809
1262.201257,66,2899.551379
73.17575,59,2900.418941
1025.939978,79,2901.576502
1221.795692,68,2902.581069
1128.794185,53,2903.355711
1124.701502,53,2904.129485
1170.649066,46,2904.822054
1220.771656,55,2905.629027
-17.685131,52,2906.406027
1240.476384,53,2907.186637
1149.117817,45,35.926284,53,1150.306314,107.712575,75,291102.7176981056.50208,61,2901140.37581-49.191822,65,29371243.572096.922155,61,2938.1102.814203.171089,70,2939.4-37.480104.345481,51,2940.21118.6119.632971,62,2941.1621148.1186.559592,54,2941.981236.01170.436387,54,2942.7101.294103.088245,74,2943.1205.633217.991237,70,2944.1177.03172.970461,47,2945.41078.894604,76,2946.413381
15.286188.9423,62,2950.087125.56839,57,2950.895928
1311.218539,70,2951.908525
1249.195021,64,2952.829101
88.211882,54,2953.62166
1212.567731,57,2954.450298
1121286.461577,69,2955.13746124119.440393,58,2956.025053161258.863769,66,2956.950661246.347653,62,2957.730075
1130.8159,64,2958.665631
1120.496857,45,2959.305626
1236.785144,58,2960.140202
1160.946806,52,2960.90485
11060.403659,63,2961.5435911216.57442,68,2962.518164
1152.166067,60,2963.349164
87.13058,46,2964.028811
159.201246,65,2964.976388
1122.083106,41,2965.56186111064.786261,66,2966.48605123153.054143,74,2967.511672121154.313519,59,2968.33167312170.420495,64,2969.22948411203.755893,62,2970.12668191218.789187,50,2970.811759111146.612829,43,2971.4423113187.955535,70,2972.48095212169.313776,65,2973.3779541170.843363,56,2974.179516166.369923,53,2974.940098
11180.29228,70,2975.685077
1140.084602,52,2976.486732
1211.298266,67,2977.39573111082.759616,52,2978.17334118193.920241,72,2979.22796711151.142213,68,2983.11054111220.720785,62,2984.025133159.640374,50,2984.782704
1070.345352,70,2985.714471
197.561707,59,3013.540957
91.684473,56,3014.342957
-341149.621321,67,3015.352456.173.135928,55,3016.1529128838.777534,38,3016.677544111202.559145,78,3017.7691451122.054752,53,3018.55572-0.1258.694976,78,3019.7166.8401235.075835,66,3020.1248.7031155.29938,58,3021.393.37041220.687564,61,30221245.05708.207928,69,3023.291166.1180.234331,57,3024.0871300.47.766506,81,3025.296237
1166.405923,48,3025.955821071153.040469,40,3026.5564098.1153.499851,51,3027.33120.661166.650488,59,3028.11166.861287.448778,72,3029.21057.101175.832097,69,3030.1125.64922.438618,75,3031.219729
21.162044,50,3031.9581229.9.239445,48,3032.649971251234.272376,76,3033.641510831282.270974,64,3034.499612271114.204794,83,3035.702712431277.003166,76,3036.832794
1224.617958,61,3037.680885
1131.033068,41,3038.231244.11172.526962,61,3042.081002.630.398225,40,3042.6771071.1106.237245,68,3043.6221191.07926,80,3044.510814
1187.253847,70,3045.51991
1154.931144.443622,80,3046.31020.101242.125082,63,3047.11263.0130.50996,64,3048.06291214.087618,64,3048.844138
1186.608953,76,3049.82476
11131199.719919,71,3050.6021145.1224.792237,75,3051.61178.24-66.112236,56,3052.371193.61137.619559,53,3053.11192.731099.090865,71,3054.1212.8471147.62902,56,3054.47.849481170.187265,51,301150.0739151265.279313,57,301163.9156451219.487298,56,30181.566454,73,3058.272771
1153.3036,401017.935739,811110.394059,571144.854365,41116.753049,51,1209.822384,61222.067697,62,1230.089264,1172.571312,66,31247.297511,36.515511,59,3091254.9397371.2784,63,3091.11151.0689.80753,58,3092.03311011202.4,58,3092.839441
1238.474681,59,3093.598449
124.519731,65,3094.498054
1141.950539,47,3095.162056
1135.806102,57,3095.92065
1081.005893,58,3096.748242
1222.589246,70,3100.664503
61.653042,64,3101.577052
1130.368002,44,3102.171052
1172.640555,60,3103.096642
1194.054489,47,3103.692206
1124.45992,59,3104.464789
1159.959501,56,3105.301789
48.894509,43,3105.933388
168.654719,70,3106.998952
1127.411617,40,3107.538499
1248.419105,63,3108.424124
1082.276639,64,3109.304124
1088.830758,50,3110.0137
1157.514711,65,3110.944243
1272.500514,63,3111.798836
31.031943,62,3112.800411
1106.690864,47,3113.428044
85.579681215.469186,67,3111176.629061141.191261,76,3111185.130921160.059698,50,3111148.565781153.532885,56,311192.6694571100.531536,69,311168.3934321165.182282,60,311133.9922421213.055457,67,31063.39421,51120.644915,59,3120.625655
129.80618,63,3121.573274
1137.860028,43,3122.146273
92.223641,72,3123.224855
1093.625931,42,3123.812435
1115.192328,56,3124.654003
1093.677546,65,311066.188186109.290539,52,3121261.899151160.699053,44,3121084.052111146.408325,63,311187.83183,24.608668,47,3121106.394211269.530773,73,3121179.136311141.889931,51,3131185.771879,46,3133.918236
1065.5934.777609,83,3162.2001182.1111.276247,63,3163.09298.791276.770726,70,3164.043371
1268.274906,69,3165.037371
1155.449931,51,3165.71290.73-2.464118,43,3166.4231241.1126.522904,55,3167.1921197.1201.726285,55,3167.97109.2795.164299,51,3168.6701174.995641,82,3169.732536
1213.502007,72,3170.725536
1267.057523,73,3171.780536
1173.57671,62,3172.550536
1165.366319,54,3173.286536
1107.703168,45,3173.929536
1192.198007,63,3174.848536
100.723003,60,3175.719538
1196.825458,57,3176.529536
-24.813122,70,3177.519539
1266.114285,75,3178.574536
12041150.194539,79,3179.524311671076.692585,50,3180.221311781139.580958,61,3181.118312711178.145704,61,3181.91091236241.025768,70,3182.939531087.015386,67,3183.648295
1076.403674,55,3184.461883
1248.77001,61,3185.375883
11297.795859,78,3186.9160221207.055374,69,3187.085638
36.140242,50,3187.746253
1111306.10094,71,3192.332165111246.613868,60,3193.19471282.013938,68,3193.414068
1166.165033,58,3194.214679
113136.391341,75,3195.9016
1209.499824,65,3196.803329
1149.62776,70,3197.0130771118.316596,59,3197.844686
1102.508645,60,3199.267988
50.434503,65,3200.192534
1166.421769,58,3201.013535
17.57025,68,3201.894182
1296.223855,68,3202.81478
1274.16371,75,3203.842397
1110.957399,68,3204.827968
1103.557052,39,3205.411546
1120.442992,42,3206.022546
1141.558079,61,3206.906179
1191.155169,52,3234.461613
1.413492,52,3235.193158
25.41148.201583,66,3235.43129.389778,72,3236.987203
1166.761347,54,3237.813
1198.552881219.105724,74,3231078.684818,70,3239.705141
1187.581212.44441,67,3239.871038.715874,75,3241.564339
1288.892382,65,3242.487903
1173.502381,45,3243.137343
1260.354359,63,3244.081937
1180.767089,47,3244.749511
1070.715483,43,3245.435082
1197.985611,68,3246.347662
1110.060437,66,3247.313226
1262.516836,75,3251.318537
1224.810446,56,3252.180105
1159.257277,40,3252.783106
1291.371572,75,3253.940652
1165.519484,51,3254.675214
1171.651027,59,3255.60378
1223.373518,68,3256.557354
1133.410726,59,3257.415974
1242.282374,58,3258.266591
1026.860869,62,3259.210212
1257.8963,69,3260.252771
997.111118,59,3261.11034711156.163106,57,3261.950341111160.163409,53,3262.707921161130.454377,60,3263.576501251180.644155,48,3264.302111212.397681,68,3264.475952
111289.597002,65,3266.07368110107.626437,64,3267.00425
1174.472322,64,3267.92785511141.614579,69,3268.97742311957.670544,67,3269.97501311117.829403,78,3271.0298931-42.195689,80,3272.161323
1146.925922,49,3272.903323
1106.571395,64,3273.901896
1127.781183,60,3274.711468
85.334182,64,3275.660011
1176.347481,64,3276.549175
1246.139896,58,3277.426757
1101.134564,59,3278.325325
1284.897502,65,3279.32095
1176.511193,58,3280.123501
1254.190913,76,3307.224776
1294.448391,65,3311.057424
1102.118704,50,3311.848989
1294.108625,69,3312.867592
1208.897785,72,3313.922169
61.481567,56,3314.755737
1208.791169,60,3315.603314
117.779492,55,3316.422167
1238.945413,68,3317.454846
1103.647779,59,3318.351413
120.1639,78,3319.476993
1156.126505,57,3320.271555
1180.229909,48,3320.944139
1282.304411,66,3321.939718
1254.537967,71,3322.930279
122.991259,58,3323.829816
1242.265653,58,3324.676402
1183.839953,49,3325.380987
1097.919255,42,3325.940987
1182.498686,57,3326.864532
1262.269801,75,3327.932086
1127.777317,65,3328.882761
1292.739689,65,3329.820534
1227.702826,68,3330.866702
1157.033968,49,3331.641289
1133.259521,68,3332.685011
26.532353,44,3333.385582
1174.928682,69,3334.361241
1110.219198,52,3335.14293
1203.738853,63,3336.066929
1146.876336,77,3337.245845
1049.258678,58,3338.094844
1124.322919,71,3339.122022
1167.191698,65,3340.099605
1198.084373,58,3343.855234
208.070723,68,3344.853813
1155.252323,63,3345.784403
1193.260544,51,3346.552998
116.655696,67,3347.532547
1187.857342,52,3348.343166
1202.806041,65,3349.328747
61.783314,64,3350.376323
1153.580464,54,3351.149857
1062.52653,48,3351.872857
1202.329083,55,3352.632437
1114.668367,65,3353.644006
1115.596936,57,3354.458593
1117.937593,39,3355.067593
1083.736435,89,3356.41682
1079.883205,43,3357.06282
1154.364515,55,3384.251067
1240.403529,65,3385.194068
1175.702252,76,3386.344068
1193.16325,50,3387.116068
1094.637563,59,3388.026068
1110.880106,60,3388.891071
1203.397521,59,3389.774069
1166.562947,63,3390.713219
10.52028,44,3391.407788
1169.1344,59,3392.281908
1257.984844,62,3393.217455
124.743037,56,3394.096319
1204.672314,54,3394.86379
68.048682,70,3395.898347
1079.539233,61,3396.841912
1198.465128,62,3397.779122
1192.029911,58,3398.654657
80.218128,66,3399.602306
1195.078196,56,3400.465851
1220.720744,58,3404.249067
106.60806,56,3404.986064
1210.337381,65,3405.931618
1146.971241,49,3406.652178
1135.619123,46,3407.354722
1148.431668,75,3408.518317
1247.442251,71,3409.496897
1236.363739,55,3410.24148
1211.759935,55,3411.124031
1239.774724,64,3412.047031
1109.241124,47,3412.711593
1156.422129,41,3413.359185
1204.983039,54,3414.142767
1141.749764,55,3414.981767
1326.112664,70,3415.929447
1264.308815,60,3416.82001
1218.133632,60,3417.729127
1268.66304,59,3418.65157
68.213274,45,3419.356256
1196.569346,56,3420.172831
1280.939925,74,3421.269422
1165.927466,74,3422.346106
1154.31254,50,3423.076107
1178.501367,55,3423.870677
140.284135,52,3424.59885
1179.272783,51,3425.315423
1170.74571,43,3425.963423
1189.729639,80,3427.080054
1208.373923,51,3427.857608
135.255189,51,3428.628162
1077.549955,56,3429.38073
1163.324783,59,3430.255321
1148.866777,50,3457.985779
1299.846499,68,3459.078362
1253.230339,55,3459.931523
1200.966218,66,3463.760756
1193.848344,50,3464.496344
1281.267661,69,3465.447947
1110.173365,36,3466.009947
1280.548428,73,3467.083509
1100.769723,49,3467.790102
61.442663,46,3468.506698
86.161763,80,3469.731257
1153.685399,49,3470.416832
1184.419885,47,3471.112395
1174.190402,66,3472.006396
1247.639894,68,3472.94596
1206.839811,62,3473.9066
137.40504,63,3474.849158
1132.089813,51,3475.570745
1173.322136,42,3476.208301
1299.342103,63,3477.143892
1188.453634,60,3478.011892
1173.196526,51,3478.803474
1207.083716,54,3479.614892
1165.667001,53,3480.438465
1175.120262,53,3481.213081
1278.75954,58,3482.111689
1186.62601,60,3482.988686
1119.546438,56,3483.883269
1259.116843,55,3484.714879
1165.045529,56,3485.553479
41.002806,63,3486.50206
1123.633791,66,3487.49063
1265.800627,64,3488.416219
1238.737126,56,3489.266786
1220.342212,79,3490.434362
1141.132907,42,3491.015362
1149.179266,48,3491.726972
1198.934448,62,3492.646531
1223.008405,74,3493.768176
1115.358007,35,3497.194802
173.222361,65,3498.14242
1103.583836,51,3498.864419
92.232047,65,3499.825983
1195.295804,51,3500.727618
197.785237,79,3501.855184
1148.553928,68,3502.81075
1030.818125,56,3503.656337
1254.218234,56,3504.457936
1206.982401,50,3505.224508
1267.861671,65,3506.229087
1101.107406,46,3506.907087
122.711838,59,3507.821701
1133.006271,35,3508.290992
1185.235747,51,3535.698403
1191.698656,58,3536.573976
1264.107298,65,3537.55461
1167.287515,53,3538.305183
1184.633216,57,3539.155774
1212.428209,60,3540.053775
1131.429409,50,3540.796344
1150.391734,61,3541.640968
95.567086,52,3542.418535
1215.973918,52,3543.251135
1126.647851,44,3543.922136
1292.628001,64,3544.881727
1261.012415,59,3545.827264
1267.198639,67,3546.816817
1218.332589,67,3547.816386
1232.233542,64,3548.785944
1185.018034,55,3549.719528
1212.556132,71,3550.759117
1074.216624,65,3551.68969
1070.751959,51,3552.493298
1113.33024,42,3553.12389
1285.375866,71,3557.07656
1094.708304,66,3558.058118
1141.796108,53,3558.872683
1087.327868,42,3559.530248
1123.1503,49,3560.247825
1141.364954,47,3560.915825
1138.6791,45,3561.611391
1163.365646,48,3562.339963
1129.000819,67,3563.418536
1144.695691,43,3564.055536
1180.725168,51,3564.796122
1172.117103,65,3565.71612
1202.17107,59,3566.620123
1145.66934,56,3567.475122
1155.978219,52,3568.24412
962.337901,57,3569.18663
1222.987882,59,3570.127708
1239.966125,65,3571.093707
1151.910017,43,3571.714283
1280.058409,66,3572.687862
1290.416525,62,3573.569508
1173.977507,52,3574.355089
1228.947042,51,3575.101228
1279.673128,60,3575.993768
1142.381452,60,3576.972326
1156.20382,75,3578.079901
1277.126331,63,3578.984484
1144.480158,56,3579.869073
1215.797048,52,3580.704227
1225.753781,53,3581.437794
1124.349875,68,3582.487415
1248.814299,72,3610.475604
1169.560197,60,3611.372178
1257.695166,72,3612.462837
1274.272786,65,3613.423404
1247.280231,61,3614.333986
1197.326663,57,3618.145209
1202.012495,53,3618.945209
1159.439204,47,3619.664784
1092.803221,73,3620.748342
1143.030377,57,3621.587939
1191.701346,59,3622.497542
1189.900489,58,3623.303164
-46.109149,61,3624.157775
1169.064693,44,3624.827775
1170.608742,58,3625.714427
1219.9448,59,3626.563146
1089.7451,56,3627.413793
1099.223862,72,3628.452354
1142.979863,54,3629.266925
1166.727695,54,3630.033925
1094.185419,61,3630.960351
1134.60212,73,3632.068933
1211.809094,52,3632.862527
1198.108515,77,3634.027102
1203.406961,64,3635.017684
1250.573813,72,3636.090121
1126.824201,44,3636.774315
1105.619161,54,3637.605889
1311.972715,60,3638.457455
1159.664589,46,3639.158022
1221.154734,57,3639.966022
1192.295272,48,3640.708184
1121.185417,51,3641.514776
1080.377466,48,3642.168392
1251.710105,74,3643.336015
-2.625358,79,3644.503567
1137.090023,68,3645.484136
1105.459388,50,3646.249691
1150.758002,40,3646.818692
1166.06521,45,3647.555272
1202.250668,50,3651.118506
1118.975892,56,3652.097064
53.649762,60,3652.946063
1222.856822,64,3653.901644
1109.100.998106,72,3653.50721183.499519,62,3655.304815
1109.778866,67,3656.306415
1222.363088,64,3657.299379
1232.469529,59,3658.171924
1121.530202,40,3658.748924
1103.741172,55,3659.588498
1220.540182,64,3660.58307481220.701102,54,3689.81899111217.923577,55,3690.646299
1164.584725,53,3691.108712871182.115839,64,3692.1134.0231331.46194,75,3693.422911
1162.486501,58,3694.182.671868.542997,79,3695.446038
1086.884932,41,3696.1240.541177.143876,47,3696.71096.011193.81972,56,3697.62941.991111.81658,37,3698.19105.211217.009945,66,3699.111221111.654725,71,3699.091112521223.243527,54,3699.9556143.1156.553319,61,3700.8561136.1298.568929,74,3702.0061185.122.686014,65,3703.006564
8.603156,62,3703.992683
1146.223599,42,3704.597253.81100.221808,60,3705.527907
1239.301696,65,3706.460452
-15.501003,82,3707.677967
1161.308332,41,3708.302577
1163.822562,47,3709.007537
1138.536646,40,3712.475723
81.078553,48,371245.9527491186.059489,53,31186.52996,558.078397,49,371266.8556471111196.464623,621213.8381091231252.447921,631147.6411211280.04639,74,3711181.7506786.475626,44,3718.1287.71539.494826,36,3718.821199.2122.300101,76,3719.8660.0321125.160952,37,3720.1205.812141.54186,61,3721.361122.41163.414059,48,3722.07149.701139.375756,45,3722.71223.979039,72,3724.043718
126.329541,66,3725.041359
1156.053864,70,3726.030931
1172.566498,44,3726.667507
1169.132687,50,3727.407356
