reward/env_14,reward/env_12,reward/env_6,reward/env_4,reward/env_13,reward/env_11,reward/env_3,reward/env_9,reward/env_1,reward/env_5,reward/env_2,reward/env_0,reward/env_7,reward/env_15,reward/env_8,reward/env_10,train/entropy_loss,train/n_updates,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/learning_rate,train/std,train/approx_kl,train/loss,eval/mean_ep_length,eval/mean_reward,eval/success_rate,time/total_timesteps
,,,,,,,1014.3640422141838,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,758.1858114124256,,,,,,,,,,,,,,,,,
,1230.4943462303813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,149.174022132395,,,,,,,,,,,,,,,,,,,,,,
,,,,,142.68611458385146,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,105.86025346213849,,,,,,,,,,,,,,,,,,,,,,,,
,,,1224.9613818133741,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,352.2465211824301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1204.2542061157906,,,,,,,,,,,,,,,,
,,,,1212.9122154128622,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,992.5570932593309,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,148.0831383278242,,,,,,,,,,,,,,,,,,,
91.25944419121215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,998.388587498466,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1249.9618201374544,,,,,,,,,,,,,,,
,,,,,,,,,,,,782.6727907012436,,,,,,,,,,,,,,,,,,
,,,,,,,1011.9216773211135,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,123.61725696544275,,,,,,,,,,,,,,,,,,,,,,
,1232.4555895890312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,115.34831533299557,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,135.04659063091952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1032.059371723793,,,,,,,,,,,,,,,,,
,,,,,,,,,,1205.926934794353,,,,,,,,,,,,,,,,,,,,
,,,,997.3595338268475,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,979.9248502247608,,,,,,,,,,,,,,,,
,,758.6969898751184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,809.3676766856955,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.554859435321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,143.7754049182703,,,,,,,,,,,,,,,,,,,
,,,,,,,,,775.3983702716687,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,123.60712399966573,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1263.2916759940795,,,,,,,,,,,,,,,
,,,,,,,,,,,,580.2489015197654,,,,,,,,,,,,,,,,,,
,,,,,,,1016.9374949661793,,,,,,,,,,,,,,,,,,,,,,,
,1246.4125664274384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,128.01480966484726,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1021.3385103411314,,,,,,,,,,,,,,,,,
,,,,,141.11325418931122,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1212.3669026319178,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,977.3257969750248,,,,,,,,,,,,,,,,
,,965.2468179226605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.18741019816395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1224.692249809773,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1029.2191210437884,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,108.01597382143072,,,,,,,,,,,,,,,,,,,
,,,,,,,,109.32097217277199,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,850.1722864348372,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1192.4242430076697,,,,,,,,,,,,,,,
,,,,,,,,,,,,1215.4398088595276,,,,,,,,,,,,,,,,,,
,,,,,,,583.0124394122722,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,154.9257970052808,,,,,,,,,,,,,,,,,,,,,,,,
,1003.7316738331259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,957.5655096492562,,,,,,,,,,,,,,,,,
,,,,,,,,,,755.909427135507,,,,,,,,,,,,,,,,,,,,
,,,,,167.51114479342792,,,,,,,,,,,,,,,,,,,,,,,,,
123.12975810242945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1019.3760211975144,,,,,,,,,,,,,,,,
,,1018.9465059036156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,992.8653941060678,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,991.7474250283191,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,144.99504206183565,,,,,,,,,,,,,,,,,,,
,,,,,,,,159.7210607043281,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,760.6619405196786,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1012.1310344582064,,,,,,,,,,,,,,,,,,
,,,,,,,1185.8619423525386,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1266.2178506024457,,,,,,,,,,,,,,,
,,,,,,169.28598565033067,,,,,,,,,,-2.8266486562788486,1710,40715.1737487793,0.13968505859375,0.003388478871147527,0.14137983322143555,0.2,0.0003,0.43617263436317444,0.016099837,19830.919921875,,,,
,1221.9206823340671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,822.3376849525333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1227.3260726720787,,,,,,,,,,,,,,,,,
,,,,,146.9073003502171,,,,,,,,,,,,,,,,,,,,,,,,,
152.1179054471564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,780.8023244150345,,,,,,,,,,,,,,,,
,,1001.0121495577163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1002.9733738251728,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,153.53860901795332,,,,,,,,,,,,,,,,,,,
,,,1027.916136341592,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,153.49439588776607,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1228.5244043677133,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1229.5636118396883,,,,,,,,,,,,,,,
,,,,,,,,,,,,1274.6788569549308,,,,,,,,,,,,,,,,,,
,,,,,,,1273.8850417318513,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,192.46075084533467,,,,,,,,,,,,,,,,,,,,,,,,
,1190.186627219231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,787.0256562555044,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1181.40053429851,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1255.250561874167,,,,,,,,,,,,,,,,,
,,,,,,,,,,,103.07290590285871,,,,,,,,,,,,,,,,,,,
,,,,,133.80749092641207,,,,,,,,,,,,,,,,,,,,,,,,,
165.6373864154536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1247.4963273231408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1020.7010941084225,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,114.14450613505922,,,,,,,,,,,,,,,,,,,,,,
,,,1241.8530832217054,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1003.6020568143434,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,558.6735771544304,,,,,,,,,,,,,,,
,,,,,,,1208.8515002549743,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,139.2542443848018,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1032.5244029618545,,,,,,,,,,,,,,,,,,
,945.9797035546793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1192.1671532741505,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,771.2368254081878,,,,,,,,,,,,,,,,
,,,,,,,,,,1215.1115420613935,,,,,,,,,,,,,,,,,,,,
,,,,,139.56931008188695,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,151.92140710476906,,,,,,,,,,,,,,,,,,,
,,1216.441152148204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.20261729619142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1223.5627340387211,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,110.71141869793891,,,,,,,,,,,,,,,,,,,,,,
,,,997.1552162163887,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,996.3852047769033,,,,,,,,,,,,,,,,,,,,,
,,,,,,80.59657155498937,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,578.6564865688642,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,147.35794313156327,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1204.6751549603998,,,,,,,,,,,,,,,,,
,808.3999390730351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,161.6916491656042,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1196.990439044542,,,,,,,,,,,,,,,,
,,,,,,,,,,1204.668600651584,,,,,,,,,,,,,,,,,,,,
,,,,,131.2041081853499,,,,,,,,,,,,,,,,,,,,,,,,,
129.6589042282175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1245.7375983479833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,146.9810449555722,,,,,,,,,,,,,,,,,,,
,,,,1012.8521769335451,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,135.2784084962655,,,,,,,,,,,,,,,,,,,,,,
,,,,,,116.24405516594796,,,,,,,,,,,,,,,,,,,,,,,,
,,,1268.5555249711283,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1057.7995220148537,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4,462.06318039000007,0.29,5664000
,,,,,,,994.490816049209,,,,,,,,,,,,,,,,,,,,,,,
,1232.370995814852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1237.659494241434,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,406.58006209214335,,,,,,,,,,,,,,,
111.87646292798863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,146.08581765939326,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,131.31617079269287,,,,,,,,,,,,,,,,,,
,,1227.2794426929363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1219.6674193293436,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,809.063694578331,,,,,,,,,,,,,,,,
,,,,,,,,,,,125.6360824009802,,,,,,,,,,,,,,,,,,,
,,,,,,,,120.8768004771996,,,,,,,,,,,,,,,,,,,,,,
,,,,998.3994472416791,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,106.69862206710184,,,,,,,,,,,,,,,,,,,,,,,,
,,,990.0097597880916,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1226.910091597438,,,,,,,,,,,,,,,,,,,,,
,1189.6960071488302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1241.799303093024,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1194.461260034156,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1265.2007142967163,,,,,,,,,,,,,,,,,
,,,,,143.9135415724446,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,154.2930970513753,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1244.7687582243939,,,,,,,,,,,,,,,,
178.96493639199895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,151.14441308322262,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1008.6144757847945,,,,,,,,,,,,,,,,,,,,
,,986.1169510250995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,111.68358392638986,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,157.81835193960538,,,,,,,,,,,,,,,,,,,,,,
,,,,1250.3264344952333,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,162.1735673265503,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,991.7178320207373,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,122.5218623798277,,,,,,,,,,,,,,,,,,
,,,,,116.23688948339216,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,800.7294787362599,,,,,,,,,,,,,,,,,
,,,,,,,1248.02717846064,,,,,,,,,,,,,,,,,,,,,,,
,1257.9040294895563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,104.47209877329605,,,,,,,,,,,,,,,,,,,
141.26573488789475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1193.253623899806,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,763.181899460207,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,802.9895984266129,,,,,,,,,,,,,,,
,,,,,,91.74170031246169,,,,,,,,,,,,,,,,,,,,,,,,
,,,151.5916626360759,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1033.5596828590587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,169.8399707737024,,,,,,,,,,,,,,,,,,,,,,
,,,,1262.5587899534312,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1227.8248370710712,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,87.92732431821662,,,,,,,,,,,,,,,,,,
,,,,,,,1252.591838343996,,,,,,,,,-2.807483173720539,1720,42970.93591156006,0.1492095947265625,0.004475630480192195,0.0661507248878479,0.2,0.0003,0.43573108315467834,0.010017399,19635.6640625,,,,
118.13436750948426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,153.39705198404607,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1245.9521899886206,,,,,,,,,,,,,,,,,
,,,,,,,,,,,117.90032033586708,,,,,,,,,,,,,,,,,,,
,1013.3522920568394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,106.62797996903018,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1019.1746010262634,,,,,,,,,,,,,,,
,,,,,,,,,,1241.1527230873362,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1253.678740273354,,,,,,,,,,,,,,,,
,,,,,,,,110.17711876890306,,,,,,,,,,,,,,,,,,,,,,
,,,145.09455637633476,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1216.4834773484733,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1251.857002805744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1170.9407095914146,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,170.116537729671,,,,,,,,,,,,,,,,,,
,,,,,,,1214.4072963642966,,,,,,,,,,,,,,,,,,,,,,,
,,,,,143.3480030408735,,,,,,,,,,,,,,,,,,,,,,,,,
126.40360299919935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,960.2631838241589,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1212.058580429187,,,,,,,,,,,,,,,,,
,,,,,,,,,,,129.21570981666386,,,,,,,,,,,,,,,,,,,
,1240.0788291268022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,100.42059300958991,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,984.128362977221,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1024.841426735289,,,,,,,,,,,,,,,,
,,,,,,163.38535882182066,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,177.80477306297803,,,,,,,,,,,,,,,,,,,,,,
,,1224.618169932598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1260.997103958601,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1014.2336574315917,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,102.51400939505086,,,,,,,,,,,,,,,,,,
122.29510162539721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,171.458613362471,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,798.2485723981551,,,,,,,,,,,,,,,,,,,,,,,
,,,117.65902165398079,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,134.4809916290305,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1205.1245833579287,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,967.8729796162986,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1002.995020038109,,,,,,,,,,,,,,,,,
,999.1670905457479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1027.4158798583317,,,,,,,,,,,,,,,,,,,,
,,,,,,,,137.78008124391258,,,,,,,,,,,,,,,,,,,,,,
,,,,,,136.9844276081841,,,,,,,,,,,,,,,,,,,,,,,,
,,,,986.3975422891575,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,977.9308403375875,,,,,,,,,,,,,,,,,,,,,
,,773.0205367669984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,134.1938225779974,,,,,,,,,,,,,,,,,,
,,,,,146.12079813123515,,,,,,,,,,,,,,,,,,,,,,,,,
122.77705108475307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1168.7636730973227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,983.8687642209452,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1001.7806665800229,,,,,,,,,,,,,,,
,,,150.10455311513664,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,814.3296272100445,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1208.724724614549,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,164.60769684903238,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1215.2582615279662,,,,,,,,,,,,,,,,
,,,,,,125.09617413917366,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,155.86106892662312,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,98.46552509213961,,,,,,,,,,,,,,,,,,
,,,,163.10978501996584,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1264.300772252113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1204.9319127003773,,,,,,,,,,,,,,,,,,,,,
,,,,,146.33272990643414,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,999.9787000062843,,,,,,,,,,,,,,,,,
,,,122.9152909551124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1205.9935610827044,,,,,,,,,,,,,,,
,1244.5679785464745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.13829079664413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,112.45880088789845,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1226.0680478368415,,,,,,,,,,,,,,,,,,,,
,,,,,,,1201.8903553085208,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,981.5779888213365,,,,,,,,,,,,,,,,
,,,,,,144.6621019856614,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,131.70431207561782,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,366.9428879688574,,,,,,,,,,,,,,,,,,
,,,,135.55009102753846,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1209.3838625051853,,,,,,,,,,,,,,,,,,,,,
,,1038.8216660634077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,981.1848910896202,,,,,,,,,,,,,,,,,
96.305441099081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136.46172579976826,,,,,,,,,,,,,,,,,,,,,,,,,
,,,134.28598080243728,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1239.6334580830517,,,,,,,,,,,,,,,
,1233.1009556584756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1010.9376652673503,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,194.58632549754284,,,,,,,,,,,,,,,,,,,
,,,,,,,1018.7214760644954,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,130.77727311342562,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,987.8223696627599,,,,,,,,,,,,,,,,
,,,,,,,,171.26142029898,,,,,,,,,,,,,,,,,,,,,,
,,,,88.61837345171328,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1176.7058246497097,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,995.7776821589301,,,,,,,,,,,,,,,,,,
,,997.9305005904214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,149.35647562711625,,,,,,,,,,,,,,,,,
128.5587138823574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,126.35386493137574,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,140.9374582807246,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,134.44334886849586,,,,,,,,,,,,,,,,,,,
,1225.7187105810121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1226.8080295916538,,,,,,,,,,,,,,,
,,,,,,,,,,994.4303047930847,,,,,,,,,,,,,,,,,,,,
,,,,,,138.46062500924182,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1235.152169641439,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,149.49285050889947,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1023.5342822228013,,,,,,,,,,,,,,,,
,,,,137.05808691135806,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1211.9438944309636,,,,,,,,,,,,,,,,,,
,,982.0511265560592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1241.087897592223,,,,,,,,,,,,,,,,,,,,,
,,,101.27916442307148,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,151.2428073357267,,,,,,,,,,,,,,,,,
1020.3303701568213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,151.37498918295285,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,148.05477554561674,,,,,,,,,,,,,,,,,,,
,,,,,,,,106.1092174180189,,,,,,,,,,,,,,,,,,,,,,
,1250.6012047559666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1249.2934388978304,,,,,,,,,,,,,,,
,,,,,,,1213.4583641388158,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,984.6997575809224,,,,,,,,,,,,,,,,
,,,,,,,,,,1023.2926400531305,,,,,,-2.7903790146112444,1730,42928.043444824216,0.1539306640625,0.004706394068034569,0.10393881797790527,0.2,0.0003,0.43385228514671326,0.009503046,18150.68359375,,,,
,,,,,,160.27175872925932,,,,,,,,,,,,,,,,,,,,,,,,
,,,,145.56898825292885,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,55.18,696.8861578699999,0.51,5712000
,,,,,,,,,,,,973.1722086663971,,,,,,,,,,,,,,,,,,
,,1234.7356906759992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1226.615494857424,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,147.3562596810058,,,,,,,,,,,,,,,,,
1193.958346414557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103.72995612606076,,,,,,,,,,,,,,,,,,,,,,,,,
,,,192.10518629326077,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,142.1230593369342,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1227.4973133724964,,,,,,,,,,,,,,,
,,,,,,,,,,,142.13864363988822,,,,,,,,,,,,,,,,,,,
,,,,,,,1025.6146880711765,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,981.1946569831725,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1210.2998474515543,,,,,,,,,,,,,,,,
,,,,115.72608693514454,,,,,,,,,,,,,,,,,,,,,,,,,,
,1033.992411684904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,173.57200292600686,,,,,,,,,,,,,,,,,,,,,,,,
,,1228.8401715930947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1229.177804042656,,,,,,,,,,,,,,,,,,
,,,,,,,,,1213.720102400213,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,129.74982122059168,,,,,,,,,,,,,,,,,
,,,,,129.26612714161212,,,,,,,,,,,,,,,,,,,,,,,,,
1048.9479259024088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,157.55645240515838,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,92.85463448240253,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1000.9589197279913,,,,,,,,,,,,,,,
,,,,156.72260645944505,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1238.2081215866158,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,137.91961377669904,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1002.9133779556742,,,,,,,,,,,,,,,,
,1226.037056798877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1266.7614255891485,,,,,,,,,,,,,,,,,,,,
,,,,,,145.89486803768145,,,,,,,,,,,,,,,,,,,,,,,,
,,1256.3703206434425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1229.2082039315712,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1249.2600302228777,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,114.04669579203684,,,,,,,,,,,,,,,,,
,,,,,135.61174840410615,,,,,,,,,,,,,,,,,,,,,,,,,
796.3360643312419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,998.2624554096219,,,,,,,,,,,,,,,
,,,,92.93144602907735,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,147.12177247461486,,,,,,,,,,,,,,,,,,,
,,,140.49137467933684,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1190.1510640395668,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,743.956722747746,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1222.266441575383,,,,,,,,,,,,,,,,
,,,,,,,,113.68795685416549,,,,,,,,,,,,,,,,,,,,,,
,829.0868044408953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,128.71925415964523,,,,,,,,,,,,,,,,,,,,,,,,
,,1217.0359820072126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,988.0681804669396,,,,,,,,,,,,,,,,,,
